,flop,board_type,0b,1b,2b,profit,flop,max_profit
183,"[14, 11, 9]",two-tone,2,2,2,2.051735557894736,"[14, 11, 9]",2.051735557894736
184,"[14, 11, 8]",two-tone,2,2,2,1.7827734933978872,"[14, 11, 8]",1.7827734933978872
185,"[14, 11, 7]",two-tone,2,2,2,1.989504161157024,"[14, 11, 7]",1.989504161157024
186,"[14, 11, 6]",two-tone,2,2,2,1.932839232409381,"[14, 11, 6]",1.932839232409381
187,"[14, 11, 5]",two-tone,2,2,2,1.9070065485074619,"[14, 11, 5]",1.9070065485074619
188,"[14, 11, 4]",two-tone,2,2,2,1.9285395601646929,"[14, 11, 4]",1.9285395601646929
189,"[14, 11, 3]",two-tone,2,2,2,1.9650233706724096,"[14, 11, 3]",1.9650233706724096
190,"[14, 11, 2]",two-tone,2,2,2,1.9690970733959063,"[14, 11, 2]",1.9690970733959063
191,"[14, 11, 11]",two-tone,8,6,4,2.854090207142857,"[14, 11, 11]",2.854090207142857
192,"[14, 11, 10]",two-tone,1,1,1,3.5087023859250515,"[14, 11, 10]",3.5087023859250515
193,"[14, 10, 9]",two-tone,8,6,7,1.790356419381787,"[14, 10, 9]",1.790356419381787
194,"[14, 10, 8]",two-tone,3,2,2,1.4398904793275782,"[14, 10, 8]",1.4398904793275782
195,"[14, 10, 7]",two-tone,1,1,1,1.4856550965909088,"[14, 10, 7]",1.4856550965909088
196,"[14, 10, 6]",two-tone,1,1,1,1.6998923024390238,"[14, 10, 6]",1.6998923024390238
197,"[14, 10, 5]",two-tone,1,1,1,1.3424851083333331,"[14, 10, 5]",1.3424851083333331
198,"[14, 10, 4]",two-tone,1,1,1,1.4035526813793098,"[14, 10, 4]",1.4035526813793098
199,"[14, 10, 3]",two-tone,1,1,1,1.470295087285223,"[14, 10, 3]",1.470295087285223
200,"[14, 10, 2]",two-tone,1,1,1,1.5026371326460481,"[14, 10, 2]",1.5026371326460481
201,"[14, 10, 10]",two-tone,4,3,1,2.006170303089542,"[14, 10, 10]",2.006170303089542
202,"[13, 9, 9]",two-tone,10,6,3,1.8790900207900487,"[13, 9, 9]",1.8790900207900487
203,"[13, 9, 8]",two-tone,8,6,7,1.222717054362415,"[13, 9, 8]",1.222717054362415
204,"[13, 9, 7]",two-tone,10,6,7,1.2465702160215049,"[13, 9, 7]",1.2465702160215049
205,"[13, 9, 6]",two-tone,1,1,1,1.1259548542952058,"[13, 9, 6]",1.1259548542952058
206,"[13, 9, 5]",two-tone,1,1,1,1.3045209157994315,"[13, 9, 5]",1.3045209157994315
207,"[13, 9, 4]",two-tone,1,1,1,1.1560796112155387,"[13, 9, 4]",1.1560796112155387
208,"[13, 9, 3]",two-tone,1,1,1,1.1917603453551902,"[13, 9, 3]",1.1917603453551902
209,"[13, 9, 2]",two-tone,1,1,1,1.2145852805620605,"[13, 9, 2]",1.2145852805620605
210,"[13, 8, 8]",two-tone,8,6,3,1.158936768594858,"[13, 8, 8]",1.158936768594858
211,"[13, 8, 7]",two-tone,1,1,1,0.7139599971489667,"[13, 8, 7]",0.7139599971489667
212,"[13, 8, 6]",two-tone,1,1,2,0.7028494959003675,"[13, 8, 6]",0.7028494959003675
213,"[13, 8, 5]",two-tone,1,1,2,0.7064506264715069,"[13, 8, 5]",0.7064506264715069
214,"[13, 8, 4]",two-tone,1,1,1,0.736597170233152,"[13, 8, 4]",0.736597170233152
215,"[13, 8, 3]",two-tone,1,0,1,0.7622450261035656,"[13, 8, 3]",0.7622450261035656
216,"[13, 8, 2]",two-tone,1,0,1,0.782378494694397,"[13, 8, 2]",0.782378494694397
217,"[13, 7, 7]",two-tone,8,6,3,1.4089443557783496,"[13, 7, 7]",1.4089443557783496
218,"[13, 7, 6]",two-tone,1,1,1,1.1826789112168872,"[13, 7, 6]",1.1826789112168872
219,"[13, 7, 5]",two-tone,1,1,1,1.3900478725247525,"[13, 7, 5]",1.3900478725247525
220,"[13, 7, 4]",two-tone,1,1,1,0.9398618831967214,"[13, 7, 4]",0.9398618831967214
221,"[13, 7, 3]",two-tone,1,1,1,0.9604115265522876,"[13, 7, 3]",0.9604115265522876
222,"[13, 7, 2]",two-tone,1,0,1,0.9838550683210786,"[13, 7, 2]",0.9838550683210786
223,"[13, 6, 6]",two-tone,1,1,1,1.3485847134925062,"[13, 6, 6]",1.3485847134925062
224,"[13, 6, 5]",two-tone,1,1,1,1.450907313157895,"[13, 6, 5]",1.450907313157895
225,"[13, 6, 4]",two-tone,1,1,1,1.4251256875816996,"[13, 6, 4]",1.4251256875816996
226,"[13, 6, 3]",two-tone,1,1,1,0.9762431244299672,"[13, 6, 3]",0.9762431244299672
227,"[13, 6, 2]",two-tone,1,1,1,0.9802263048859932,"[13, 6, 2]",0.9802263048859932
228,"[13, 5, 5]",two-tone,1,1,1,1.3649482857142852,"[13, 5, 5]",1.3649482857142852
229,"[13, 5, 4]",two-tone,1,1,1,1.4403184416938113,"[13, 5, 4]",1.4403184416938113
230,"[13, 5, 3]",two-tone,1,1,1,0.9134441610389604,"[13, 5, 3]",0.9134441610389604
231,"[13, 5, 2]",two-tone,1,1,1,0.915969132467532,"[13, 5, 2]",0.915969132467532
232,"[13, 4, 4]",two-tone,1,1,1,1.2266060622907695,"[13, 4, 4]",1.2266060622907695
233,"[13, 4, 3]",two-tone,1,1,1,0.8788499974193545,"[13, 4, 3]",0.8788499974193545
234,"[13, 4, 2]",two-tone,1,1,1,0.8623544206451609,"[13, 4, 2]",0.8623544206451609
235,"[13, 3, 3]",two-tone,1,1,1,1.128971440614462,"[13, 3, 3]",1.128971440614462
236,"[13, 3, 2]",two-tone,1,1,1,0.8431806816720253,"[13, 3, 2]",0.8431806816720253
237,"[13, 2, 2]",two-tone,1,1,1,1.1004762893405773,"[13, 2, 2]",1.1004762893405773
238,"[13, 13, 9]",two-tone,3,2,2,1.8025806165395288,"[13, 13, 9]",1.8025806165395288
239,"[13, 13, 8]",two-tone,1,0,0,1.2036067893129083,"[13, 13, 8]",1.2036067893129083
240,"[13, 13, 7]",two-tone,1,0,0,1.3023166696139692,"[13, 13, 7]",1.3023166696139692
241,"[13, 13, 6]",two-tone,1,0,0,1.2829890022923789,"[13, 13, 6]",1.2829890022923789
242,"[13, 13, 5]",two-tone,1,0,0,1.2158577498325371,"[13, 13, 5]",1.2158577498325371
