,_flop,_board_type,_0b,_1b,_2b,_profit,rank1,flop,max_profit
81,"[7, 4, 2]",rainbow,16,11,8,5.0250682482718885,7,"[7, 4, 2]",5.0250682482718885
82,"[7, 3, 3]",rainbow,16,11,8,5.086259178865104,7,"[7, 3, 3]",5.086259178865104
83,"[7, 3, 2]",rainbow,16,11,8,5.1719090347477055,7,"[7, 3, 2]",5.1719090347477055
84,"[7, 2, 2]",rainbow,16,11,8,4.790539253963467,7,"[7, 2, 2]",4.790539253963467
85,"[6, 6, 6]",rainbow,16,11,8,5.775232461577813,6,"[6, 6, 6]",5.775232461577813
86,"[6, 6, 5]",rainbow,16,11,8,5.381823193059166,6,"[6, 6, 5]",5.381823193059166
87,"[6, 6, 4]",rainbow,16,11,8,5.401959430295805,6,"[6, 6, 4]",5.401959430295805
88,"[6, 6, 3]",rainbow,16,11,8,5.451716681213176,6,"[6, 6, 3]",5.451716681213176
89,"[6, 6, 2]",rainbow,16,11,8,5.165294098271135,6,"[6, 6, 2]",5.165294098271135
90,"[6, 5, 5]",rainbow,16,11,8,5.602705251419176,6,"[6, 5, 5]",5.602705251419176
91,"[6, 5, 4]",rainbow,16,11,8,5.956423806335835,6,"[6, 5, 4]",5.956423806335835
92,"[6, 5, 3]",rainbow,16,11,8,5.79181597482398,6,"[6, 5, 3]",5.79181597482398
93,"[6, 5, 2]",rainbow,16,11,8,5.599905746105916,6,"[6, 5, 2]",5.599905746105916
94,"[6, 4, 4]",rainbow,16,11,8,5.479947812181189,6,"[6, 4, 4]",5.479947812181189
95,"[6, 4, 3]",rainbow,16,11,8,5.904956309045584,6,"[6, 4, 3]",5.904956309045584
96,"[6, 4, 2]",rainbow,16,11,8,5.648812649095099,6,"[6, 4, 2]",5.648812649095099
97,"[6, 3, 3]",rainbow,16,11,8,5.433352813997433,6,"[6, 3, 3]",5.433352813997433
98,"[6, 3, 2]",rainbow,16,11,8,5.672803636434858,6,"[6, 3, 2]",5.672803636434858
99,"[6, 2, 2]",rainbow,16,11,8,5.165095737597044,6,"[6, 2, 2]",5.165095737597044
100,"[5, 5, 5]",rainbow,16,11,8,5.809982176380906,5,"[5, 5, 5]",5.809982176380906
101,"[5, 5, 4]",rainbow,16,11,8,5.762183706081612,5,"[5, 5, 4]",5.762183706081612
102,"[5, 5, 3]",rainbow,16,11,8,5.65611767866246,5,"[5, 5, 3]",5.65611767866246
103,"[5, 5, 2]",rainbow,16,11,8,5.359870987735713,5,"[5, 5, 2]",5.359870987735713
104,"[5, 4, 4]",rainbow,16,11,8,5.671247084956643,5,"[5, 4, 4]",5.671247084956643
105,"[5, 4, 3]",rainbow,16,11,8,6.109721082175925,5,"[5, 4, 3]",6.109721082175925
106,"[5, 4, 2]",rainbow,16,11,8,6.009269367646104,5,"[5, 4, 2]",6.009269367646104
107,"[5, 3, 3]",rainbow,16,11,8,5.429663127806506,5,"[5, 3, 3]",5.429663127806506
108,"[5, 3, 2]",rainbow,16,11,8,6.042103650751453,5,"[5, 3, 2]",6.042103650751453
109,"[5, 2, 2]",rainbow,16,11,8,5.163284454149012,5,"[5, 2, 2]",5.163284454149012
110,"[4, 4, 4]",rainbow,16,11,8,6.082159213712009,4,"[4, 4, 4]",6.082159213712009
111,"[4, 4, 3]",rainbow,16,11,8,6.023526025974027,4,"[4, 4, 3]",6.023526025974027
112,"[4, 4, 2]",rainbow,16,11,8,5.769769917340647,4,"[4, 4, 2]",5.769769917340647
113,"[4, 3, 3]",rainbow,16,11,8,5.945496744743145,4,"[4, 3, 3]",5.945496744743145
114,"[4, 3, 2]",rainbow,16,11,8,6.259689876149138,4,"[4, 3, 2]",6.259689876149138
115,"[4, 2, 2]",rainbow,16,11,8,5.691024395089286,4,"[4, 2, 2]",5.691024395089286
116,"[3, 3, 3]",rainbow,16,11,8,6.3429725863901245,3,"[3, 3, 3]",6.3429725863901245
117,"[3, 3, 2]",rainbow,16,11,8,6.173557702261905,3,"[3, 3, 2]",6.173557702261905
118,"[3, 2, 2]",rainbow,16,11,8,6.206910714771242,3,"[3, 2, 2]",6.206910714771242
