,flop,board_type,0b,1b,2b,profit,flop,max_profit
266,"[13, 11, 3]",two-tone,16,11,8,5.688280582033897,"[13, 11, 3]",5.688280582033897
267,"[13, 11, 2]",two-tone,15,10,7,5.690734472203389,"[13, 11, 2]",5.690734472203389
268,"[13, 11, 11]",two-tone,15,10,7,6.744478609237984,"[13, 11, 11]",6.744478609237984
269,"[13, 11, 10]",two-tone,16,11,8,12.215657297273953,"[13, 11, 10]",12.215657297273953
270,"[13, 10, 9]",two-tone,15,10,7,7.357182409068322,"[13, 10, 9]",7.357182409068322
271,"[13, 10, 8]",two-tone,15,10,7,1.8289642180701733,"[13, 10, 8]",1.8289642180701733
272,"[13, 10, 7]",two-tone,16,11,8,1.819634330526315,"[13, 10, 7]",1.819634330526315
273,"[13, 10, 6]",two-tone,16,11,8,1.7017116305263142,"[13, 10, 6]",1.7017116305263142
274,"[13, 10, 5]",two-tone,15,10,7,1.5017982449999991,"[13, 10, 5]",1.5017982449999991
275,"[13, 10, 4]",two-tone,16,11,8,1.5068088466666656,"[13, 10, 4]",1.5068088466666656
276,"[13, 10, 3]",two-tone,15,10,7,1.500048601333333,"[13, 10, 3]",1.500048601333333
277,"[13, 10, 2]",two-tone,16,11,8,1.5049822923333327,"[13, 10, 2]",1.5049822923333327
278,"[13, 10, 10]",two-tone,15,10,7,4.165439056140352,"[13, 10, 10]",4.165439056140352
279,"[12, 9, 9]",two-tone,16,11,8,3.342940615253623,"[12, 9, 9]",3.342940615253623
280,"[12, 9, 8]",two-tone,15,10,7,6.850347808171329,"[12, 9, 8]",6.850347808171329
281,"[12, 9, 7]",two-tone,16,11,8,4.193002988980508,"[12, 9, 7]",4.193002988980508
282,"[12, 9, 6]",two-tone,16,11,8,4.198004135307345,"[12, 9, 6]",4.198004135307345
283,"[12, 9, 5]",two-tone,16,11,8,4.060975044119742,"[12, 9, 5]",4.060975044119742
284,"[12, 9, 4]",two-tone,15,10,7,4.063616474910903,"[12, 9, 4]",4.063616474910903
285,"[12, 9, 3]",two-tone,15,10,7,4.05587398096935,"[12, 9, 3]",4.05587398096935
286,"[12, 9, 2]",two-tone,15,10,7,4.063367203563791,"[12, 9, 2]",4.063367203563791
287,"[12, 8, 8]",two-tone,15,10,7,2.264551824158485,"[12, 8, 8]",2.264551824158485
288,"[12, 8, 7]",two-tone,15,10,7,3.7146821199686317,"[12, 8, 7]",3.7146821199686317
289,"[12, 8, 6]",two-tone,15,10,7,3.711949986254557,"[12, 8, 6]",3.711949986254557
290,"[12, 8, 5]",two-tone,16,11,8,3.618402693658071,"[12, 8, 5]",3.618402693658071
291,"[12, 8, 4]",two-tone,15,10,7,3.600668964463084,"[12, 8, 4]",3.600668964463084
292,"[12, 8, 3]",two-tone,16,11,8,3.6001872003326487,"[12, 8, 3]",3.6001872003326487
293,"[12, 8, 2]",two-tone,15,10,7,3.5966754981587354,"[12, 8, 2]",3.5966754981587354
294,"[12, 7, 7]",two-tone,16,11,8,0.3890824045231425,"[12, 7, 7]",0.3890824045231425
295,"[12, 7, 6]",two-tone,16,11,8,2.1980519577008097,"[12, 7, 6]",2.1980519577008097
296,"[12, 7, 5]",two-tone,16,11,8,1.7913026754908823,"[12, 7, 5]",1.7913026754908823
297,"[12, 7, 4]",two-tone,16,11,8,1.7471201503856926,"[12, 7, 4]",1.7471201503856926
298,"[12, 7, 3]",two-tone,16,11,8,1.719561138884992,"[12, 7, 3]",1.719561138884992
299,"[12, 7, 2]",two-tone,16,11,8,1.7192172490532949,"[12, 7, 2]",1.7192172490532949
300,"[12, 6, 6]",two-tone,16,11,8,-0.9873148139901826,"[12, 6, 6]",-0.9873148139901826
301,"[12, 6, 5]",two-tone,16,11,8,0.4923265143408129,"[12, 6, 5]",0.4923265143408129
302,"[12, 6, 4]",two-tone,16,11,8,0.4483764820827481,"[12, 6, 4]",0.4483764820827481
303,"[12, 6, 3]",two-tone,16,11,8,0.4004959730364641,"[12, 6, 3]",0.4004959730364641
304,"[12, 6, 2]",two-tone,16,11,8,0.3772859729312757,"[12, 6, 2]",0.3772859729312757
305,"[12, 5, 5]",two-tone,16,11,8,-2.160892384882943,"[12, 5, 5]",-2.160892384882943
306,"[12, 5, 4]",two-tone,16,11,8,-0.6755387088628759,"[12, 5, 4]",-0.6755387088628759
307,"[12, 5, 3]",two-tone,16,11,8,-0.7391280510367895,"[12, 5, 3]",-0.7391280510367895
308,"[12, 5, 2]",two-tone,16,11,8,-0.7773239590969898,"[12, 5, 2]",-0.7773239590969898
309,"[12, 4, 4]",two-tone,16,11,8,-2.162206790702341,"[12, 4, 4]",-2.162206790702341
310,"[12, 4, 3]",two-tone,16,11,8,-0.7429576302341129,"[12, 4, 3]",-0.7429576302341129
311,"[12, 4, 2]",two-tone,16,11,8,-0.7785688309030099,"[12, 4, 2]",-0.7785688309030099
312,"[12, 3, 3]",two-tone,16,11,8,-2.166743288929766,"[12, 3, 3]",-2.166743288929766
313,"[12, 3, 2]",two-tone,16,11,8,-0.774314058595317,"[12, 3, 2]",-0.774314058595317
314,"[12, 2, 2]",two-tone,16,11,8,-2.14796469006689,"[12, 2, 2]",-2.14796469006689
315,"[12, 12, 9]",two-tone,16,11,8,4.144849847186482,"[12, 12, 9]",4.144849847186482
316,"[12, 12, 8]",two-tone,15,10,7,3.827032063185445,"[12, 12, 8]",3.827032063185445
317,"[12, 12, 7]",two-tone,16,11,8,1.8377209072781664,"[12, 12, 7]",1.8377209072781664
318,"[12, 12, 6]",two-tone,16,11,8,0.407588281322699,"[12, 12, 6]",0.407588281322699
319,"[12, 12, 5]",two-tone,16,11,8,-0.9113906941541732,"[12, 12, 5]",-0.9113906941541732
320,"[12, 12, 4]",two-tone,16,11,8,-0.9142602275291538,"[12, 12, 4]",-0.9142602275291538
321,"[12, 12, 3]",two-tone,16,11,8,-0.9071046275745878,"[12, 12, 3]",-0.9071046275745878
322,"[12, 12, 2]",two-tone,16,11,8,-0.9110249843442378,"[12, 12, 2]",-0.9110249843442378
323,"[12, 12, 11]",two-tone,16,11,8,6.188959138929851,"[12, 12, 11]",6.188959138929851
324,"[12, 12, 10]",two-tone,15,10,7,4.451873515552505,"[12, 12, 10]",4.451873515552505
325,"[12, 11, 9]",two-tone,16,11,8,10.154519345736901,"[12, 11, 9]",10.154519345736901
326,"[12, 11, 8]",two-tone,15,10,7,10.11327040617858,"[12, 11, 8]",10.11327040617858
327,"[12, 11, 7]",two-tone,16,11,8,7.171378422887435,"[12, 11, 7]",7.171378422887435
328,"[12, 11, 6]",two-tone,15,10,7,7.1730751740502265,"[12, 11, 6]",7.1730751740502265
329,"[12, 11, 5]",two-tone,16,11,8,6.826687523106972,"[12, 11, 5]",6.826687523106972
330,"[12, 11, 4]",two-tone,15,10,7,6.8258136317677565,"[12, 11, 4]",6.8258136317677565
331,"[12, 11, 3]",two-tone,15,10,7,6.8246775730267775,"[12, 11, 3]",6.8246775730267775
332,"[12, 11, 2]",two-tone,16,11,8,6.825615721082111,"[12, 11, 2]",6.825615721082111
333,"[12, 11, 11]",two-tone,15,10,7,7.653192526356588,"[12, 11, 11]",7.653192526356588
334,"[12, 11, 10]",two-tone,15,10,7,12.422852100909093,"[12, 11, 10]",12.422852100909093
335,"[12, 10, 9]",two-tone,15,10,7,7.069268040269018,"[12, 10, 9]",7.069268040269018
336,"[12, 10, 8]",two-tone,15,10,7,7.713550448682583,"[12, 10, 8]",7.713550448682583
337,"[12, 10, 7]",two-tone,15,10,7,3.2142572541112937,"[12, 10, 7]",3.2142572541112937
338,"[12, 10, 6]",two-tone,15,10,7,3.9859394936461783,"[12, 10, 6]",3.9859394936461783
339,"[12, 10, 5]",two-tone,16,11,8,3.0467178216003137,"[12, 10, 5]",3.0467178216003137
340,"[12, 10, 4]",two-tone,16,11,8,3.0447893121797382,"[12, 10, 4]",3.0447893121797382
341,"[12, 10, 3]",two-tone,15,10,7,3.0452866318486387,"[12, 10, 3]",3.0452866318486387
342,"[12, 10, 2]",two-tone,15,10,7,3.043203135159636,"[12, 10, 2]",3.043203135159636
343,"[12, 10, 10]",two-tone,15,10,7,5.4304277636151115,"[12, 10, 10]",5.4304277636151115
344,"[11, 9, 9]",two-tone,16,11,8,2.0816528710106383,"[11, 9, 9]",2.0816528710106383
345,"[11, 9, 8]",two-tone,15,10,7,7.742120945327819,"[11, 9, 8]",7.742120945327819
346,"[11, 9, 7]",two-tone,15,10,7,7.875465038736893,"[11, 9, 7]",7.875465038736893
347,"[11, 9, 6]",two-tone,15,10,7,4.647676603132386,"[11, 9, 6]",4.647676603132386
348,"[11, 9, 5]",two-tone,15,10,7,5.171200264744307,"[11, 9, 5]",5.171200264744307
349,"[11, 9, 4]",two-tone,15,10,7,4.476249522209779,"[11, 9, 4]",4.476249522209779
350,"[11, 9, 3]",two-tone,15,10,7,4.472439627099663,"[11, 9, 3]",4.472439627099663
351,"[11, 9, 2]",two-tone,16,11,8,4.468941186636803,"[11, 9, 2]",4.468941186636803
352,"[11, 8, 8]",two-tone,16,11,8,0.8187462533015406,"[11, 8, 8]",0.8187462533015406
353,"[11, 8, 7]",two-tone,15,10,7,5.907629116546352,"[11, 8, 7]",5.907629116546352
354,"[11, 8, 6]",two-tone,15,10,7,4.299078316363636,"[11, 8, 6]",4.299078316363636
355,"[11, 8, 5]",two-tone,15,10,7,4.143710368708729,"[11, 8, 5]",4.143710368708729
356,"[11, 8, 4]",two-tone,15,10,7,4.1311243395818025,"[11, 8, 4]",4.1311243395818025
357,"[11, 8, 3]",two-tone,16,11,8,4.130842314343359,"[11, 8, 3]",4.130842314343359
358,"[11, 8, 2]",two-tone,15,10,7,4.133969138738076,"[11, 8, 2]",4.133969138738076
359,"[11, 7, 7]",two-tone,15,10,7,-0.6865388476889209,"[11, 7, 7]",-0.6865388476889209
360,"[11, 7, 6]",two-tone,16,11,8,2.8752231340425527,"[11, 7, 6]",2.8752231340425527
361,"[11, 7, 5]",two-tone,15,10,7,2.7939990808510635,"[11, 7, 5]",2.7939990808510635
362,"[11, 7, 4]",two-tone,15,10,7,2.7536253065663976,"[11, 7, 4]",2.7536253065663976
363,"[11, 7, 3]",two-tone,16,11,8,2.738547651834189,"[11, 7, 3]",2.738547651834189
364,"[11, 7, 2]",two-tone,16,11,8,2.746428627402788,"[11, 7, 2]",2.746428627402788
365,"[11, 6, 6]",two-tone,15,10,7,-2.2235738169845938,"[11, 6, 6]",-2.2235738169845938
366,"[11, 6, 5]",two-tone,15,10,7,1.4556837034115917,"[11, 6, 5]",1.4556837034115917
367,"[11, 6, 4]",two-tone,16,11,8,1.408280792369772,"[11, 6, 4]",1.408280792369772
368,"[11, 6, 3]",two-tone,15,10,7,1.3726868738077762,"[11, 6, 3]",1.3726868738077762
369,"[11, 6, 2]",two-tone,15,10,7,1.3576106700293464,"[11, 6, 2]",1.3576106700293464
370,"[11, 5, 5]",two-tone,16,11,8,-3.3994289562260205,"[11, 5, 5]",-3.3994289562260205
371,"[11, 5, 4]",two-tone,15,10,7,0.1961820623299615,"[11, 5, 4]",0.1961820623299615
372,"[11, 5, 3]",two-tone,16,11,8,0.14361284304150645,"[11, 5, 3]",0.14361284304150645
373,"[11, 5, 2]",two-tone,15,10,7,0.10532493847226963,"[11, 5, 2]",0.10532493847226963
374,"[11, 4, 4]",two-tone,8,6,4,-3.403113397384025,"[11, 4, 4]",-3.403113397384025
375,"[11, 4, 3]",two-tone,16,11,8,0.14452602162539252,"[11, 4, 3]",0.14452602162539252
376,"[11, 4, 2]",two-tone,16,11,8,0.11446083986745625,"[11, 4, 2]",0.11446083986745625
377,"[11, 3, 3]",two-tone,15,10,7,-3.406168030659225,"[11, 3, 3]",-3.406168030659225
378,"[11, 3, 2]",two-tone,16,11,8,0.11914505148238552,"[11, 3, 2]",0.11914505148238552
379,"[11, 2, 2]",two-tone,15,10,7,-3.393724528008371,"[11, 2, 2]",-3.393724528008371
380,"[11, 11, 9]",two-tone,16,11,8,4.314307338409889,"[11, 11, 9]",4.314307338409889
381,"[11, 11, 8]",two-tone,16,11,8,3.6858422224924015,"[11, 11, 8]",3.6858422224924015
382,"[11, 11, 7]",two-tone,15,10,7,2.113077063323201,"[11, 11, 7]",2.113077063323201
383,"[11, 11, 6]",two-tone,8,6,4,0.5249488668693011,"[11, 11, 6]",0.5249488668693011
384,"[11, 11, 5]",two-tone,10,7,5,-0.8769882062913568,"[11, 11, 5]",-0.8769882062913568
385,"[11, 11, 4]",two-tone,8,6,4,-0.8751949944925177,"[11, 11, 4]",-0.8751949944925177
386,"[11, 11, 3]",two-tone,16,11,8,-0.8763864129491998,"[11, 11, 3]",-0.8763864129491998
387,"[11, 11, 2]",two-tone,15,10,7,-0.8758238031456789,"[11, 11, 2]",-0.8758238031456789
388,"[11, 11, 10]",two-tone,15,10,7,6.0089118612232015,"[11, 11, 10]",6.0089118612232015
389,"[11, 10, 9]",two-tone,15,10,7,10.12898645701564,"[11, 10, 9]",10.12898645701564
390,"[11, 10, 8]",two-tone,16,11,8,9.159559104278973,"[11, 10, 8]",9.159559104278973
391,"[11, 10, 7]",two-tone,16,11,8,9.29192275442475,"[11, 10, 7]",9.29192275442475
392,"[11, 10, 6]",two-tone,16,11,8,5.659087039510489,"[11, 10, 6]",5.659087039510489
393,"[11, 10, 5]",two-tone,15,10,7,5.3193533285950405,"[11, 10, 5]",5.3193533285950405
394,"[11, 10, 4]",two-tone,16,11,8,5.318450406280991,"[11, 10, 4]",5.318450406280991
395,"[11, 10, 3]",two-tone,15,10,7,5.31750863090909,"[11, 10, 3]",5.31750863090909
396,"[11, 10, 2]",two-tone,15,10,7,5.315165375041322,"[11, 10, 2]",5.315165375041322
397,"[11, 10, 10]",two-tone,15,10,7,5.2770798567753,"[11, 10, 10]",5.2770798567753
398,"[10, 9, 9]",two-tone,15,10,7,6.255730369515773,"[10, 9, 9]",6.255730369515773
399,"[10, 9, 8]",two-tone,16,11,8,11.106338730019344,"[10, 9, 8]",11.106338730019344
400,"[10, 9, 7]",two-tone,10,7,5,11.672326208355765,"[10, 9, 7]",11.672326208355765
401,"[10, 9, 6]",two-tone,15,10,7,10.714088776271186,"[10, 9, 6]",10.714088776271186
402,"[10, 9, 5]",two-tone,15,10,7,7.966067929970652,"[10, 9, 5]",7.966067929970652
403,"[10, 9, 4]",two-tone,16,11,8,7.969601776082171,"[10, 9, 4]",7.969601776082171
404,"[10, 9, 3]",two-tone,16,11,8,7.973304382098313,"[10, 9, 3]",7.973304382098313
405,"[10, 9, 2]",two-tone,15,10,7,7.9746551847762275,"[10, 9, 2]",7.9746551847762275
406,"[10, 8, 8]",two-tone,16,11,8,3.643961914010097,"[10, 8, 8]",3.643961914010097
407,"[10, 8, 7]",two-tone,16,11,8,9.028278982642776,"[10, 8, 7]",9.028278982642776
408,"[10, 8, 6]",two-tone,15,10,7,8.223143824934677,"[10, 8, 6]",8.223143824934677
409,"[10, 8, 5]",two-tone,15,10,7,5.716032235358816,"[10, 8, 5]",5.716032235358816
410,"[10, 8, 4]",two-tone,16,11,8,6.582678463252794,"[10, 8, 4]",6.582678463252794
411,"[10, 8, 3]",two-tone,16,11,8,5.7208518776415405,"[10, 8, 3]",5.7208518776415405
412,"[10, 8, 2]",two-tone,16,11,8,5.714320216804903,"[10, 8, 2]",5.714320216804903
413,"[10, 7, 7]",two-tone,15,10,7,2.0862223168049048,"[10, 7, 7]",2.0862223168049048
414,"[10, 7, 6]",two-tone,15,10,7,5.917000906942889,"[10, 7, 6]",5.917000906942889
415,"[10, 7, 5]",two-tone,16,11,8,4.239951267886765,"[10, 7, 5]",4.239951267886765
416,"[10, 7, 4]",two-tone,16,11,8,4.233816738604399,"[10, 7, 4]",4.233816738604399
417,"[10, 7, 3]",two-tone,15,10,7,4.22055513202308,"[10, 7, 3]",4.22055513202308
418,"[10, 7, 2]",two-tone,16,11,8,4.216222248557518,"[10, 7, 2]",4.216222248557518
419,"[10, 6, 6]",two-tone,16,11,8,0.4798941287955274,"[10, 6, 6]",0.4798941287955274
420,"[10, 6, 5]",two-tone,16,11,8,2.7289154457266496,"[10, 6, 5]",2.7289154457266496
421,"[10, 6, 4]",two-tone,15,10,7,2.7346618005769927,"[10, 6, 4]",2.7346618005769927
422,"[10, 6, 3]",two-tone,15,10,7,2.6921688416877028,"[10, 6, 3]",2.6921688416877028
423,"[10, 6, 2]",two-tone,15,10,7,2.6781616464118283,"[10, 6, 2]",2.6781616464118283
424,"[10, 5, 5]",two-tone,15,10,7,-1.083920289207275,"[10, 5, 5]",-1.083920289207275
425,"[10, 5, 4]",two-tone,16,11,8,1.2194503525051452,"[10, 5, 4]",1.2194503525051452
426,"[10, 5, 3]",two-tone,16,11,8,1.1682668672271777,"[10, 5, 3]",1.1682668672271777
427,"[10, 5, 2]",two-tone,15,10,7,1.1477314799588174,"[10, 5, 2]",1.1477314799588174
428,"[10, 4, 4]",two-tone,15,10,7,-1.089711087594373,"[10, 4, 4]",-1.089711087594373
429,"[10, 4, 3]",two-tone,16,11,8,1.1758908924502376,"[10, 4, 3]",1.1758908924502376
430,"[10, 4, 2]",two-tone,16,11,8,1.1329843262182546,"[10, 4, 2]",1.1329843262182546
431,"[10, 3, 3]",two-tone,15,10,7,-1.0913854106039818,"[10, 3, 3]",-1.0913854106039818
432,"[10, 3, 2]",two-tone,16,11,8,1.1350481370796135,"[10, 3, 2]",1.1350481370796135
433,"[10, 2, 2]",two-tone,15,10,7,-1.090909365734387,"[10, 2, 2]",-1.090909365734387
434,"[10, 10, 9]",two-tone,16,11,8,8.151948823722915,"[10, 10, 9]",8.151948823722915
435,"[10, 10, 8]",two-tone,16,11,8,6.3942151574222965,"[10, 10, 8]",6.3942151574222965
436,"[10, 10, 7]",two-tone,15,10,7,4.797724240969704,"[10, 10, 7]",4.797724240969704
437,"[10, 10, 6]",two-tone,16,11,8,3.1656148499730365,"[10, 10, 6]",3.1656148499730365
438,"[10, 10, 5]",two-tone,15,10,7,1.3926137458126435,"[10, 10, 5]",1.3926137458126435
439,"[10, 10, 4]",two-tone,16,11,8,1.398396993919388,"[10, 10, 4]",1.398396993919388
440,"[10, 10, 3]",two-tone,15,10,7,1.391742251862743,"[10, 10, 3]",1.391742251862743
441,"[10, 10, 2]",two-tone,16,11,8,1.3939920123886926,"[10, 10, 2]",1.3939920123886926
