,flop,board_type,0b,1b,2b,profit,flop,max_profit
84,"[14, 10, 6]",two-tone,1,1,1,1.6998923024390238,"[14, 10, 6]",1.6998923024390238
85,"[14, 10, 5]",two-tone,1,1,1,1.3424851083333331,"[14, 10, 5]",1.3424851083333331
86,"[14, 10, 4]",two-tone,1,1,1,1.4035526813793098,"[14, 10, 4]",1.4035526813793098
87,"[14, 10, 3]",two-tone,1,1,1,1.470295087285223,"[14, 10, 3]",1.470295087285223
88,"[14, 10, 2]",two-tone,1,1,1,1.5026371326460481,"[14, 10, 2]",1.5026371326460481
89,"[14, 10, 10]",two-tone,4,3,1,2.006170303089542,"[14, 10, 10]",2.006170303089542
90,"[13, 9, 9]",two-tone,10,6,3,1.8790900207900487,"[13, 9, 9]",1.8790900207900487
91,"[13, 9, 8]",two-tone,8,6,7,1.222717054362415,"[13, 9, 8]",1.222717054362415
92,"[13, 9, 7]",two-tone,10,6,7,1.2465702160215049,"[13, 9, 7]",1.2465702160215049
93,"[13, 9, 6]",two-tone,1,1,1,1.1259548542952058,"[13, 9, 6]",1.1259548542952058
94,"[13, 9, 5]",two-tone,1,1,1,1.3045209157994315,"[13, 9, 5]",1.3045209157994315
95,"[13, 9, 4]",two-tone,1,1,1,1.1560796112155387,"[13, 9, 4]",1.1560796112155387
96,"[13, 9, 3]",two-tone,1,1,1,1.1917603453551902,"[13, 9, 3]",1.1917603453551902
97,"[13, 9, 2]",two-tone,1,1,1,1.2145852805620605,"[13, 9, 2]",1.2145852805620605
98,"[13, 8, 8]",two-tone,8,6,3,1.158936768594858,"[13, 8, 8]",1.158936768594858
99,"[13, 8, 7]",two-tone,1,1,1,0.7139599971489667,"[13, 8, 7]",0.7139599971489667
100,"[13, 8, 6]",two-tone,1,1,2,0.7028494959003675,"[13, 8, 6]",0.7028494959003675
101,"[13, 8, 5]",two-tone,1,1,2,0.7064506264715069,"[13, 8, 5]",0.7064506264715069
102,"[13, 8, 4]",two-tone,1,1,1,0.736597170233152,"[13, 8, 4]",0.736597170233152
103,"[13, 8, 3]",two-tone,1,0,1,0.7622450261035656,"[13, 8, 3]",0.7622450261035656
104,"[13, 8, 2]",two-tone,1,0,1,0.782378494694397,"[13, 8, 2]",0.782378494694397
105,"[13, 7, 7]",two-tone,8,6,3,1.4089443557783496,"[13, 7, 7]",1.4089443557783496
