,_flop,_board_type,_0b,_1b,_2b,_profit,rank1,flop,max_profit
175,"[14, 13, 2]",rainbow,3,2,2,9.959429168478056,14,"[14, 13, 2]",9.959429168478056
176,"[14, 13, 13]",rainbow,1,1,1,8.53896135053053,14,"[14, 13, 13]",8.53896135053053
177,"[14, 13, 12]",rainbow,8,6,4,7.241489287896752,14,"[14, 13, 12]",7.241489287896752
178,"[14, 13, 11]",rainbow,15,10,7,12.542985842196822,14,"[14, 13, 11]",12.542985842196822
179,"[14, 13, 10]",rainbow,2,2,2,5.6762375822981594,14,"[14, 13, 10]",5.6762375822981594
180,"[14, 12, 9]",rainbow,8,6,4,8.32049884353238,14,"[14, 12, 9]",8.32049884353238
181,"[14, 12, 8]",rainbow,2,2,2,9.40617531905746,14,"[14, 12, 8]",9.40617531905746
182,"[14, 12, 7]",rainbow,10,7,5,10.10761587446052,14,"[14, 12, 7]",10.10761587446052
183,"[14, 12, 6]",rainbow,2,2,2,10.55420867928896,14,"[14, 12, 6]",10.55420867928896
184,"[14, 12, 5]",rainbow,16,11,8,11.622862227222654,14,"[14, 12, 5]",11.622862227222654
185,"[14, 12, 4]",rainbow,15,10,7,11.613385804563336,14,"[14, 12, 4]",11.613385804563336
186,"[14, 12, 3]",rainbow,15,10,7,11.608670581589296,14,"[14, 12, 3]",11.608670581589296
187,"[14, 12, 2]",rainbow,16,11,8,11.612170229110935,14,"[14, 12, 2]",11.612170229110935
188,"[14, 12, 12]",rainbow,15,10,7,8.046417035971434,14,"[14, 12, 12]",8.046417035971434
189,"[14, 12, 11]",rainbow,8,6,4,9.372247607352467,14,"[14, 12, 11]",9.372247607352467
190,"[14, 12, 10]",rainbow,1,1,1,5.479174132091983,14,"[14, 12, 10]",5.479174132091983
191,"[14, 11, 9]",rainbow,1,1,1,5.827905347142856,14,"[14, 11, 9]",5.827905347142856
192,"[14, 11, 8]",rainbow,1,1,1,6.5629254898095235,14,"[14, 11, 8]",6.5629254898095235
193,"[14, 11, 7]",rainbow,1,1,1,7.858156252770561,14,"[14, 11, 7]",7.858156252770561
194,"[14, 11, 6]",rainbow,1,1,1,7.541050994216447,14,"[14, 11, 6]",7.541050994216447
195,"[14, 11, 5]",rainbow,1,1,1,8.891659307660099,14,"[14, 11, 5]",8.891659307660099
196,"[14, 11, 4]",rainbow,1,1,1,8.894615205673231,14,"[14, 11, 4]",8.894615205673231
197,"[14, 11, 3]",rainbow,1,1,1,8.904647075886698,14,"[14, 11, 3]",8.904647075886698
198,"[14, 11, 2]",rainbow,1,1,1,8.898136427939246,14,"[14, 11, 2]",8.898136427939246
199,"[14, 11, 11]",rainbow,1,1,1,2.544818884069264,14,"[14, 11, 11]",2.544818884069264
200,"[14, 11, 10]",rainbow,8,6,4,7.669662189306296,14,"[14, 11, 10]",7.669662189306296
201,"[14, 10, 9]",rainbow,16,11,8,4.5346961758773086,14,"[14, 10, 9]",4.5346961758773086
202,"[14, 10, 8]",rainbow,8,6,4,5.532969909239329,14,"[14, 10, 8]",5.532969909239329
203,"[14, 10, 7]",rainbow,1,1,1,6.431699757460313,14,"[14, 10, 7]",6.431699757460313
204,"[14, 10, 6]",rainbow,2,2,2,6.966350655555551,14,"[14, 10, 6]",6.966350655555551
