,flop,board_type,0b,1b,2b,profit,flop,max_profit
146,"[14, 3, 2]",two-tone,1,1,1,1.5661991650292233,"[14, 3, 2]",1.5661991650292233
147,"[14, 2, 2]",two-tone,1,1,1,1.5298209459284642,"[14, 2, 2]",1.5298209459284642
148,"[14, 14, 9]",two-tone,8,6,4,1.107794021833086,"[14, 14, 9]",1.107794021833086
149,"[14, 14, 8]",two-tone,1,1,1,1.0329620482380946,"[14, 14, 8]",1.0329620482380946
150,"[14, 14, 7]",two-tone,2,2,2,1.0500878085579943,"[14, 14, 7]",1.0500878085579943
151,"[14, 14, 6]",two-tone,2,2,2,1.0590012685278516,"[14, 14, 6]",1.0590012685278516
152,"[14, 14, 5]",two-tone,1,1,1,1.0930400738896149,"[14, 14, 5]",1.0930400738896149
153,"[14, 14, 4]",two-tone,10,7,5,1.5904783166941894,"[14, 14, 4]",1.5904783166941894
154,"[14, 14, 3]",two-tone,10,7,5,1.5913082386063355,"[14, 14, 3]",1.5913082386063355
155,"[14, 14, 2]",two-tone,10,7,5,1.59340214939067,"[14, 14, 2]",1.59340214939067
156,"[14, 14, 13]",two-tone,16,11,8,2.1541319461907964,"[14, 14, 13]",2.1541319461907964
157,"[14, 14, 12]",two-tone,16,11,8,2.0814645961417866,"[14, 14, 12]",2.0814645961417866
158,"[14, 14, 11]",two-tone,16,11,8,1.9305088532086416,"[14, 14, 11]",1.9305088532086416
159,"[14, 14, 10]",two-tone,3,2,2,1.624032177591795,"[14, 14, 10]",1.624032177591795
160,"[14, 13, 9]",two-tone,1,1,1,2.188028393470754,"[14, 13, 9]",2.188028393470754
161,"[14, 13, 8]",two-tone,1,1,1,2.105709510205084,"[14, 13, 8]",2.105709510205084
162,"[14, 13, 7]",two-tone,1,1,1,2.053099040598854,"[14, 13, 7]",2.053099040598854
163,"[14, 13, 6]",two-tone,1,1,1,2.022881950044055,"[14, 13, 6]",2.022881950044055
164,"[14, 13, 5]",two-tone,1,1,1,2.0436689718390144,"[14, 13, 5]",2.0436689718390144
165,"[14, 13, 4]",two-tone,1,1,1,2.015730245679773,"[14, 13, 4]",2.015730245679773
166,"[14, 13, 3]",two-tone,1,1,1,2.0159917083593784,"[14, 13, 3]",2.0159917083593784
167,"[14, 13, 2]",two-tone,1,1,1,2.0116840689940627,"[14, 13, 2]",2.0116840689940627
168,"[14, 13, 13]",two-tone,1,1,1,1.8311689678845868,"[14, 13, 13]",1.8311689678845868
169,"[14, 13, 12]",two-tone,1,1,1,1.4419234360652804,"[14, 13, 12]",1.4419234360652804
170,"[14, 13, 11]",two-tone,1,1,1,1.2368275059088172,"[14, 13, 11]",1.2368275059088172
171,"[14, 13, 10]",two-tone,2,2,2,0.969967545597206,"[14, 13, 10]",0.969967545597206
172,"[14, 12, 9]",two-tone,1,1,1,1.813082279671205,"[14, 12, 9]",1.813082279671205
173,"[14, 12, 8]",two-tone,1,1,1,2.0013964960049466,"[14, 12, 8]",2.0013964960049466
174,"[14, 12, 7]",two-tone,1,1,1,1.968237549536323,"[14, 12, 7]",1.968237549536323
175,"[14, 12, 6]",two-tone,1,1,1,1.9798739718843013,"[14, 12, 6]",1.9798739718843013
176,"[14, 12, 5]",two-tone,1,1,1,2.047711766023436,"[14, 12, 5]",2.047711766023436
177,"[14, 12, 4]",two-tone,1,1,1,2.060398404155974,"[14, 12, 4]",2.060398404155974
178,"[14, 12, 3]",two-tone,1,1,1,2.058237652371864,"[14, 12, 3]",2.058237652371864
179,"[14, 12, 2]",two-tone,1,1,1,2.053190811650041,"[14, 12, 2]",2.053190811650041
180,"[14, 12, 12]",two-tone,1,1,1,1.6940848096612944,"[14, 12, 12]",1.6940848096612944
181,"[14, 12, 11]",two-tone,1,1,1,1.2616835687740984,"[14, 12, 11]",1.2616835687740984
182,"[14, 12, 10]",two-tone,1,1,1,1.4703487563616973,"[14, 12, 10]",1.4703487563616973
183,"[14, 11, 9]",two-tone,1,1,1,1.8217168166926596,"[14, 11, 9]",1.8217168166926596
184,"[14, 11, 8]",two-tone,1,1,1,1.724936802574307,"[14, 11, 8]",1.724936802574307
185,"[14, 11, 7]",two-tone,2,2,2,2.2019793789370388,"[14, 11, 7]",2.2019793789370388
186,"[14, 11, 6]",two-tone,2,2,2,1.934033468142193,"[14, 11, 6]",1.934033468142193
187,"[14, 11, 5]",two-tone,2,2,2,1.9621102084453697,"[14, 11, 5]",1.9621102084453697
188,"[14, 11, 4]",two-tone,2,2,2,1.9549788302806688,"[14, 11, 4]",1.9549788302806688
189,"[14, 11, 3]",two-tone,2,2,2,1.9520677941706017,"[14, 11, 3]",1.9520677941706017
190,"[14, 11, 2]",two-tone,2,2,2,1.9537474893655395,"[14, 11, 2]",1.9537474893655395
191,"[14, 11, 11]",two-tone,2,2,2,1.5825767166118059,"[14, 11, 11]",1.5825767166118059
192,"[14, 11, 10]",two-tone,1,1,1,1.803878952256776,"[14, 11, 10]",1.803878952256776
193,"[14, 10, 9]",two-tone,1,1,1,1.3786743085062183,"[14, 10, 9]",1.3786743085062183
194,"[14, 10, 8]",two-tone,1,1,1,1.5272588540905732,"[14, 10, 8]",1.5272588540905732
195,"[14, 10, 7]",two-tone,1,1,1,1.6964152869315037,"[14, 10, 7]",1.6964152869315037
196,"[14, 10, 6]",two-tone,1,1,1,1.9946990372650828,"[14, 10, 6]",1.9946990372650828
197,"[14, 10, 5]",two-tone,1,1,1,1.7399705493963271,"[14, 10, 5]",1.7399705493963271
198,"[14, 10, 4]",two-tone,1,1,1,1.7917817258004336,"[14, 10, 4]",1.7917817258004336
199,"[14, 10, 3]",two-tone,1,1,1,1.7902101253712817,"[14, 10, 3]",1.7902101253712817
200,"[14, 10, 2]",two-tone,2,2,2,1.786438958304526,"[14, 10, 2]",1.786438958304526
201,"[14, 10, 10]",two-tone,1,1,1,1.017354569665537,"[14, 10, 10]",1.017354569665537
202,"[13, 9, 9]",two-tone,1,1,1,1.615311827907909,"[13, 9, 9]",1.615311827907909
203,"[13, 9, 8]",two-tone,1,1,1,1.5771231426458898,"[13, 9, 8]",1.5771231426458898
204,"[13, 9, 7]",two-tone,1,1,1,1.6595289902760777,"[13, 9, 7]",1.6595289902760777
205,"[13, 9, 6]",two-tone,1,1,1,1.835946758858169,"[13, 9, 6]",1.835946758858169
206,"[13, 9, 5]",two-tone,1,1,1,2.0212403513389647,"[13, 9, 5]",2.0212403513389647
207,"[13, 9, 4]",two-tone,1,1,1,1.8752703667768027,"[13, 9, 4]",1.8752703667768027
208,"[13, 9, 3]",two-tone,1,1,1,1.8768756803192932,"[13, 9, 3]",1.8768756803192932
209,"[13, 9, 2]",two-tone,1,1,1,1.8777435601346333,"[13, 9, 2]",1.8777435601346333
210,"[13, 8, 8]",two-tone,1,1,1,0.9612618328828678,"[13, 8, 8]",0.9612618328828678
211,"[13, 8, 7]",two-tone,1,1,1,1.35293365377551,"[13, 8, 7]",1.35293365377551
212,"[13, 8, 6]",two-tone,1,1,1,1.4013082561212902,"[13, 8, 6]",1.4013082561212902
