,_flop,_board_type,_0b,_1b,_2b,_profit,rank1,flop,max_profit
98,"[5, 5, 2]",two-tone,16,11,8,6.061720740276862,5,"[5, 5, 2]",6.061720740276862
99,"[5, 4, 4]",two-tone,16,11,8,6.167701138155697,5,"[5, 4, 4]",6.167701138155697
100,"[5, 4, 3]",two-tone,16,11,8,7.615530306868593,5,"[5, 4, 3]",7.615530306868593
101,"[5, 4, 2]",two-tone,16,11,8,7.685451953169434,5,"[5, 4, 2]",7.685451953169434
102,"[5, 3, 3]",two-tone,16,11,8,5.624902595121952,5,"[5, 3, 3]",5.624902595121952
103,"[5, 3, 2]",two-tone,16,11,8,7.679274454185016,5,"[5, 3, 2]",7.679274454185016
104,"[5, 2, 2]",two-tone,16,11,8,5.6036540507317065,5,"[5, 2, 2]",5.6036540507317065
105,"[4, 4, 3]",two-tone,16,11,8,6.089741525944064,4,"[4, 4, 3]",6.089741525944064
106,"[4, 4, 2]",two-tone,16,11,8,6.068782156888598,4,"[4, 4, 2]",6.068782156888598
107,"[4, 3, 3]",two-tone,16,11,8,5.6205161224390245,4,"[4, 3, 3]",5.6205161224390245
108,"[4, 3, 2]",two-tone,16,11,8,7.086252361463415,4,"[4, 3, 2]",7.086252361463415
109,"[4, 2, 2]",two-tone,16,11,8,5.606040337073171,4,"[4, 2, 2]",5.606040337073171
110,"[3, 3, 2]",two-tone,16,11,8,5.434761204107833,3,"[3, 3, 2]",5.434761204107833
111,"[3, 2, 2]",two-tone,16,11,8,5.435611293966625,3,"[3, 2, 2]",5.435611293966625
112,"[14, 9, 9]",two-tone,1,1,1,4.397148594718311,14,"[14, 9, 9]",4.397148594718311
113,"[14, 9, 8]",two-tone,8,6,4,3.020330286029936,14,"[14, 9, 8]",3.020330286029936
114,"[14, 9, 7]",two-tone,15,10,7,3.2939335657163213,14,"[14, 9, 7]",3.2939335657163213
115,"[14, 9, 6]",two-tone,15,10,7,3.4167010903064865,14,"[14, 9, 6]",3.4167010903064865
116,"[14, 9, 5]",two-tone,2,2,2,5.010653684895835,14,"[14, 9, 5]",5.010653684895835
117,"[14, 9, 4]",two-tone,10,7,5,5.030924124479167,14,"[14, 9, 4]",5.030924124479167
118,"[14, 9, 3]",two-tone,2,2,2,4.607626136372953,14,"[14, 9, 3]",4.607626136372953
119,"[14, 9, 2]",two-tone,16,11,8,4.6194992028688535,14,"[14, 9, 2]",4.6194992028688535
120,"[14, 8, 8]",two-tone,10,7,5,5.753163204982323,14,"[14, 8, 8]",5.753163204982323
121,"[14, 8, 7]",two-tone,15,10,7,4.369686493548387,14,"[14, 8, 7]",4.369686493548387
122,"[14, 8, 6]",two-tone,10,7,5,4.5749249281105975,14,"[14, 8, 6]",4.5749249281105975
