,_flop,_board_type,_0b,_1b,_2b,_profit,flop,max_profit
65,"[7, 7, 3]",two-tone,16,11,8,0.8359265374707537,"[7, 7, 3]",0.8359265374707537
66,"[7, 7, 2]",two-tone,16,11,8,0.7796421154928002,"[7, 7, 2]",0.7796421154928002
67,"[7, 6, 6]",two-tone,15,10,7,0.8782589722897207,"[7, 6, 6]",0.8782589722897207
68,"[7, 6, 5]",two-tone,8,6,4,0.5076158077494693,"[7, 6, 5]",0.5076158077494693
69,"[7, 6, 4]",two-tone,8,6,4,0.4995557868412202,"[7, 6, 4]",0.4995557868412202
70,"[7, 6, 3]",two-tone,8,6,4,0.8485955649517881,"[7, 6, 3]",0.8485955649517881
71,"[7, 6, 2]",two-tone,1,1,1,0.6155262134430135,"[7, 6, 2]",0.6155262134430135
72,"[7, 5, 5]",two-tone,16,11,8,0.9298388164116076,"[7, 5, 5]",0.9298388164116076
73,"[7, 5, 4]",two-tone,8,6,4,0.3944469186327759,"[7, 5, 4]",0.3944469186327759
74,"[7, 5, 3]",two-tone,8,6,4,0.8352454509414621,"[7, 5, 3]",0.8352454509414621
75,"[7, 5, 2]",two-tone,8,6,4,0.7650897949232099,"[7, 5, 2]",0.7650897949232099
76,"[7, 4, 4]",two-tone,16,11,8,0.9699070034184004,"[7, 4, 4]",0.9699070034184004
77,"[7, 4, 3]",two-tone,2,2,2,0.7064825713702148,"[7, 4, 3]",0.7064825713702148
78,"[7, 4, 2]",two-tone,10,7,5,0.7732363681119064,"[7, 4, 2]",0.7732363681119064
79,"[7, 3, 3]",two-tone,16,11,8,0.8722193587558876,"[7, 3, 3]",0.8722193587558876
80,"[7, 3, 2]",two-tone,10,7,5,0.6489205203555971,"[7, 3, 2]",0.6489205203555971
81,"[7, 2, 2]",two-tone,16,11,8,0.7856594726530348,"[7, 2, 2]",0.7856594726530348
82,"[6, 6, 5]",two-tone,16,11,8,1.130005381804482,"[6, 6, 5]",1.130005381804482
83,"[6, 6, 4]",two-tone,16,11,8,1.279075376130102,"[6, 6, 4]",1.279075376130102
84,"[6, 6, 3]",two-tone,16,11,8,1.4657518364624806,"[6, 6, 3]",1.4657518364624806
85,"[6, 6, 2]",two-tone,16,11,8,1.4274723245546412,"[6, 6, 2]",1.4274723245546412
86,"[6, 5, 5]",two-tone,16,11,8,1.1284594877644083,"[6, 5, 5]",1.1284594877644083
87,"[6, 5, 4]",two-tone,1,1,1,0.17617452325304905,"[6, 5, 4]",0.17617452325304905
88,"[6, 5, 3]",two-tone,2,2,2,0.3369443212094158,"[6, 5, 3]",0.3369443212094158
89,"[6, 5, 2]",two-tone,8,6,4,0.9265317480978796,"[6, 5, 2]",0.9265317480978796
90,"[6, 4, 4]",two-tone,16,11,8,1.3224555133522786,"[6, 4, 4]",1.3224555133522786
91,"[6, 4, 3]",two-tone,1,1,1,0.5500061280256419,"[6, 4, 3]",0.5500061280256419
92,"[6, 4, 2]",two-tone,8,6,4,0.8790832674865785,"[6, 4, 2]",0.8790832674865785
93,"[6, 3, 3]",two-tone,16,11,8,1.4407001808908388,"[6, 3, 3]",1.4407001808908388
94,"[6, 3, 2]",two-tone,8,6,4,1.0104958773213686,"[6, 3, 2]",1.0104958773213686
95,"[6, 2, 2]",two-tone,16,11,8,1.28875941187846,"[6, 2, 2]",1.28875941187846
96,"[5, 5, 4]",two-tone,16,11,8,1.2832108463988825,"[5, 5, 4]",1.2832108463988825
97,"[5, 5, 3]",two-tone,16,11,8,1.2899476722951246,"[5, 5, 3]",1.2899476722951246
98,"[5, 5, 2]",two-tone,16,11,8,1.4275116764601072,"[5, 5, 2]",1.4275116764601072
99,"[5, 4, 4]",two-tone,16,11,8,1.2581403181585564,"[5, 4, 4]",1.2581403181585564
100,"[5, 4, 3]",two-tone,1,1,1,0.5415830112490997,"[5, 4, 3]",0.5415830112490997
101,"[5, 4, 2]",two-tone,1,1,1,0.7927991144111368,"[5, 4, 2]",0.7927991144111368
102,"[5, 3, 3]",two-tone,16,11,8,1.3812838417187818,"[5, 3, 3]",1.3812838417187818
103,"[5, 3, 2]",two-tone,1,1,1,1.085395403787882,"[5, 3, 2]",1.085395403787882
104,"[5, 2, 2]",two-tone,16,11,8,1.3567728554232872,"[5, 2, 2]",1.3567728554232872
105,"[4, 4, 3]",two-tone,16,11,8,1.3408230467738065,"[4, 4, 3]",1.3408230467738065
106,"[4, 4, 2]",two-tone,16,11,8,1.420511602091107,"[4, 4, 2]",1.420511602091107
107,"[4, 3, 3]",two-tone,16,11,8,1.397866146063926,"[4, 3, 3]",1.397866146063926
108,"[4, 3, 2]",two-tone,1,1,1,0.9020809962939892,"[4, 3, 2]",0.9020809962939892
109,"[4, 2, 2]",two-tone,16,11,8,1.4046632282671878,"[4, 2, 2]",1.4046632282671878
110,"[3, 3, 2]",two-tone,16,11,8,1.4372959854112772,"[3, 3, 2]",1.4372959854112772
111,"[3, 2, 2]",two-tone,16,11,8,1.405868442406742,"[3, 2, 2]",1.405868442406742
112,"[14, 9, 9]",two-tone,16,11,8,1.0612433863602135,"[14, 9, 9]",1.0612433863602135
113,"[14, 9, 8]",two-tone,1,1,1,0.796757259164624,"[14, 9, 8]",0.796757259164624
114,"[14, 9, 7]",two-tone,1,1,1,0.7848253750834691,"[14, 9, 7]",0.7848253750834691
115,"[14, 9, 6]",two-tone,1,1,1,0.8199423553932293,"[14, 9, 6]",0.8199423553932293
116,"[14, 9, 5]",two-tone,1,1,1,0.9949968632589028,"[14, 9, 5]",0.9949968632589028
117,"[14, 9, 4]",two-tone,10,7,5,1.105821731009801,"[14, 9, 4]",1.105821731009801
118,"[14, 9, 3]",two-tone,10,7,5,1.0930570870890841,"[14, 9, 3]",1.0930570870890841
119,"[14, 9, 2]",two-tone,10,7,5,1.085873690854788,"[14, 9, 2]",1.085873690854788
120,"[14, 8, 8]",two-tone,16,11,8,1.0377668048379658,"[14, 8, 8]",1.0377668048379658
121,"[14, 8, 7]",two-tone,1,1,1,0.7089074257329807,"[14, 8, 7]",0.7089074257329807
122,"[14, 8, 6]",two-tone,1,1,1,0.8129996996011639,"[14, 8, 6]",0.8129996996011639
123,"[14, 8, 5]",two-tone,1,1,1,0.95683717383809,"[14, 8, 5]",0.95683717383809
124,"[14, 8, 4]",two-tone,1,1,1,0.9603313511939968,"[14, 8, 4]",0.9603313511939968
125,"[14, 8, 3]",two-tone,10,7,5,1.0319251727386043,"[14, 8, 3]",1.0319251727386043
126,"[14, 8, 2]",two-tone,10,7,5,1.014287041230642,"[14, 8, 2]",1.014287041230642
127,"[14, 7, 7]",two-tone,16,11,8,0.8469908725296704,"[14, 7, 7]",0.8469908725296704
128,"[14, 7, 6]",two-tone,1,1,1,0.8088284230603909,"[14, 7, 6]",0.8088284230603909
129,"[14, 7, 5]",two-tone,8,6,4,0.9206103429803688,"[14, 7, 5]",0.9206103429803688
130,"[14, 7, 4]",two-tone,10,7,5,0.938658371010548,"[14, 7, 4]",0.938658371010548
131,"[14, 7, 3]",two-tone,10,7,5,0.8327710600143081,"[14, 7, 3]",0.8327710600143081
132,"[14, 7, 2]",two-tone,2,2,2,0.8882791947928114,"[14, 7, 2]",0.8882791947928114
133,"[14, 6, 6]",two-tone,16,11,8,1.3118009938384283,"[14, 6, 6]",1.3118009938384283
134,"[14, 6, 5]",two-tone,10,7,5,0.9729459487867328,"[14, 6, 5]",0.9729459487867328
135,"[14, 6, 4]",two-tone,16,11,8,1.2084215145748989,"[14, 6, 4]",1.2084215145748989
136,"[14, 6, 3]",two-tone,16,11,8,1.1652174746164607,"[14, 6, 3]",1.1652174746164607
137,"[14, 6, 2]",two-tone,16,11,8,1.0824259656733446,"[14, 6, 2]",1.0824259656733446
138,"[14, 5, 5]",two-tone,16,11,8,1.4734905531722535,"[14, 5, 5]",1.4734905531722535
139,"[14, 5, 4]",two-tone,1,1,1,1.0448915000421757,"[14, 5, 4]",1.0448915000421757
140,"[14, 5, 3]",two-tone,1,1,1,1.1642805207925726,"[14, 5, 3]",1.1642805207925726
141,"[14, 5, 2]",two-tone,1,1,1,1.3440493634262778,"[14, 5, 2]",1.3440493634262778
142,"[14, 4, 4]",two-tone,16,11,8,1.5619588388822878,"[14, 4, 4]",1.5619588388822878
143,"[14, 4, 3]",two-tone,10,7,5,0.9522709661648152,"[14, 4, 3]",0.9522709661648152
144,"[14, 4, 2]",two-tone,16,11,8,1.1429679915353526,"[14, 4, 2]",1.1429679915353526
145,"[14, 3, 3]",two-tone,16,11,8,1.5429475652427271,"[14, 3, 3]",1.5429475652427271
146,"[14, 3, 2]",two-tone,2,2,2,1.2652084716342995,"[14, 3, 2]",1.2652084716342995
147,"[14, 2, 2]",two-tone,16,11,8,1.4597568752122467,"[14, 2, 2]",1.4597568752122467
148,"[14, 14, 9]",two-tone,16,11,8,1.1928948026281947,"[14, 14, 9]",1.1928948026281947
149,"[14, 14, 8]",two-tone,16,11,8,1.2093938513880462,"[14, 14, 8]",1.2093938513880462
150,"[14, 14, 7]",two-tone,8,6,4,1.1553250671180904,"[14, 14, 7]",1.1553250671180904
151,"[14, 14, 6]",two-tone,16,11,8,1.5388733929698388,"[14, 14, 6]",1.5388733929698388
152,"[14, 14, 5]",two-tone,16,11,8,1.9176730066203007,"[14, 14, 5]",1.9176730066203007
153,"[14, 14, 4]",two-tone,16,11,8,2.111611251011415,"[14, 14, 4]",2.111611251011415
154,"[14, 14, 3]",two-tone,16,11,8,2.0646704321443483,"[14, 14, 3]",2.0646704321443483
155,"[14, 14, 2]",two-tone,16,11,8,1.9950333875751498,"[14, 14, 2]",1.9950333875751498
156,"[14, 14, 13]",two-tone,8,6,4,1.1552654495667896,"[14, 14, 13]",1.1552654495667896
157,"[14, 14, 12]",two-tone,8,6,4,1.1851437023780396,"[14, 14, 12]",1.1851437023780396
158,"[14, 14, 11]",two-tone,8,6,4,1.224797549528946,"[14, 14, 11]",1.224797549528946
159,"[14, 14, 10]",two-tone,8,6,4,1.2281762073280726,"[14, 14, 10]",1.2281762073280726
160,"[14, 13, 9]",two-tone,1,1,1,0.980579155877725,"[14, 13, 9]",0.980579155877725
161,"[14, 13, 8]",two-tone,1,1,1,0.8556396501347503,"[14, 13, 8]",0.8556396501347503
162,"[14, 13, 7]",two-tone,2,2,2,0.7396580070239468,"[14, 13, 7]",0.7396580070239468
163,"[14, 13, 6]",two-tone,2,2,2,0.8363917257219009,"[14, 13, 6]",0.8363917257219009
164,"[14, 13, 5]",two-tone,2,2,2,1.0299651706074295,"[14, 13, 5]",1.0299651706074295
165,"[14, 13, 4]",two-tone,2,2,2,1.0940184592567994,"[14, 13, 4]",1.0940184592567994
166,"[14, 13, 3]",two-tone,2,2,2,1.02801665648762,"[14, 13, 3]",1.02801665648762
167,"[14, 13, 2]",two-tone,2,2,2,1.0389250576493827,"[14, 13, 2]",1.0389250576493827
168,"[14, 13, 13]",two-tone,8,6,4,1.0448793677899864,"[14, 13, 13]",1.0448793677899864
169,"[14, 13, 12]",two-tone,1,1,1,1.483936237045112,"[14, 13, 12]",1.483936237045112
170,"[14, 13, 11]",two-tone,1,1,1,1.5185249299888022,"[14, 13, 11]",1.5185249299888022
171,"[14, 13, 10]",two-tone,2,2,2,2.093671618590102,"[14, 13, 10]",2.093671618590102
172,"[14, 12, 9]",two-tone,2,2,2,0.9315493657364772,"[14, 12, 9]",0.9315493657364772
173,"[14, 12, 8]",two-tone,2,2,2,0.8463035764007631,"[14, 12, 8]",0.8463035764007631
174,"[14, 12, 7]",two-tone,2,2,2,0.6866844943075282,"[14, 12, 7]",0.6866844943075282
175,"[14, 12, 6]",two-tone,2,2,2,0.7857421128526811,"[14, 12, 6]",0.7857421128526811
176,"[14, 12, 5]",two-tone,2,2,2,0.952448504045,"[14, 12, 5]",0.952448504045
177,"[14, 12, 4]",two-tone,2,2,2,0.9910519036644734,"[14, 12, 4]",0.9910519036644734
178,"[14, 12, 3]",two-tone,2,2,2,0.9341299300575564,"[14, 12, 3]",0.9341299300575564
179,"[14, 12, 2]",two-tone,2,2,2,0.97522058611763,"[14, 12, 2]",0.97522058611763
180,"[14, 12, 12]",two-tone,8,6,4,0.9782062779935496,"[14, 12, 12]",0.9782062779935496
181,"[14, 12, 11]",two-tone,1,1,1,1.3666217003160996,"[14, 12, 11]",1.3666217003160996
182,"[14, 12, 10]",two-tone,1,1,1,1.9695298132034045,"[14, 12, 10]",1.9695298132034045
183,"[14, 11, 9]",two-tone,2,2,2,0.8653415263002808,"[14, 11, 9]",0.8653415263002808
184,"[14, 11, 8]",two-tone,2,2,2,0.8634533798922372,"[14, 11, 8]",0.8634533798922372
185,"[14, 11, 7]",two-tone,2,2,2,0.7117347929259255,"[14, 11, 7]",0.7117347929259255
186,"[14, 11, 6]",two-tone,2,2,2,0.8048936021294363,"[14, 11, 6]",0.8048936021294363
187,"[14, 11, 5]",two-tone,2,2,2,0.9663827055498104,"[14, 11, 5]",0.9663827055498104
188,"[14, 11, 4]",two-tone,2,2,2,1.017842941801948,"[14, 11, 4]",1.017842941801948
189,"[14, 11, 3]",two-tone,8,6,4,1.0245018844054028,"[14, 11, 3]",1.0245018844054028
190,"[14, 11, 2]",two-tone,2,2,2,1.0283847920271811,"[14, 11, 2]",1.0283847920271811
191,"[14, 11, 11]",two-tone,8,6,4,1.0597031976122258,"[14, 11, 11]",1.0597031976122258
192,"[14, 11, 10]",two-tone,1,1,1,2.304701646378092,"[14, 11, 10]",2.304701646378092
193,"[14, 10, 9]",two-tone,1,1,1,0.8421375906011382,"[14, 10, 9]",0.8421375906011382
194,"[14, 10, 8]",two-tone,2,2,2,0.8289115473526223,"[14, 10, 8]",0.8289115473526223
195,"[14, 10, 7]",two-tone,2,2,2,0.7501405721417522,"[14, 10, 7]",0.7501405721417522
196,"[14, 10, 6]",two-tone,1,1,1,0.794598519773771,"[14, 10, 6]",0.794598519773771
197,"[14, 10, 5]",two-tone,2,2,2,0.9780726597800766,"[14, 10, 5]",0.9780726597800766
198,"[14, 10, 4]",two-tone,10,7,5,1.0581079970809848,"[14, 10, 4]",1.0581079970809848
199,"[14, 10, 3]",two-tone,8,6,4,1.0749835349505068,"[14, 10, 3]",1.0749835349505068
200,"[14, 10, 2]",two-tone,10,7,5,1.0249136850800076,"[14, 10, 2]",1.0249136850800076
201,"[14, 10, 10]",two-tone,8,6,4,0.9487683865177272,"[14, 10, 10]",0.9487683865177272
202,"[13, 9, 9]",two-tone,1,1,1,0.7308445311215361,"[13, 9, 9]",0.7308445311215361
203,"[13, 9, 8]",two-tone,1,1,1,0.6391853233282243,"[13, 9, 8]",0.6391853233282243
204,"[13, 9, 7]",two-tone,1,1,1,0.5959111537873819,"[13, 9, 7]",0.5959111537873819
205,"[13, 9, 6]",two-tone,1,1,1,0.6602323071464806,"[13, 9, 6]",0.6602323071464806
206,"[13, 9, 5]",two-tone,2,2,2,0.6845911122513035,"[13, 9, 5]",0.6845911122513035
207,"[13, 9, 4]",two-tone,1,1,1,0.7354081730799423,"[13, 9, 4]",0.7354081730799423
208,"[13, 9, 3]",two-tone,1,1,1,0.7325968018571426,"[13, 9, 3]",0.7325968018571426
209,"[13, 9, 2]",two-tone,1,1,1,0.7548866492473729,"[13, 9, 2]",0.7548866492473729
210,"[13, 8, 8]",two-tone,8,6,4,0.7548077241943459,"[13, 8, 8]",0.7548077241943459
211,"[13, 8, 7]",two-tone,1,1,1,0.6085890100498242,"[13, 8, 7]",0.6085890100498242
212,"[13, 8, 6]",two-tone,1,1,1,0.7214683157119907,"[13, 8, 6]",0.7214683157119907
213,"[13, 8, 5]",two-tone,1,1,1,0.7783258181601298,"[13, 8, 5]",0.7783258181601298
214,"[13, 8, 4]",two-tone,2,2,2,0.7383389615344619,"[13, 8, 4]",0.7383389615344619
215,"[13, 8, 3]",two-tone,1,1,1,0.7728881644608966,"[13, 8, 3]",0.7728881644608966
216,"[13, 8, 2]",two-tone,1,1,1,0.7758914956876994,"[13, 8, 2]",0.7758914956876994
217,"[13, 7, 7]",two-tone,8,6,4,0.5416455061190618,"[13, 7, 7]",0.5416455061190618
218,"[13, 7, 6]",two-tone,1,1,1,0.6848699089142247,"[13, 7, 6]",0.6848699089142247
219,"[13, 7, 5]",two-tone,1,1,1,0.7791321804920339,"[13, 7, 5]",0.7791321804920339
220,"[13, 7, 4]",two-tone,1,1,1,0.7342958728910955,"[13, 7, 4]",0.7342958728910955
221,"[13, 7, 3]",two-tone,2,2,2,0.6313755700142375,"[13, 7, 3]",0.6313755700142375
222,"[13, 7, 2]",two-tone,1,1,1,0.6539943968560199,"[13, 7, 2]",0.6539943968560199
223,"[13, 6, 6]",two-tone,8,6,4,0.8470477697282421,"[13, 6, 6]",0.8470477697282421
224,"[13, 6, 5]",two-tone,1,1,1,0.7815234794659359,"[13, 6, 5]",0.7815234794659359
225,"[13, 6, 4]",two-tone,1,1,1,0.8836119385052609,"[13, 6, 4]",0.8836119385052609
226,"[13, 6, 3]",two-tone,1,1,1,0.8718528299706264,"[13, 6, 3]",0.8718528299706264
227,"[13, 6, 2]",two-tone,1,1,1,0.8563143902744436,"[13, 6, 2]",0.8563143902744436
228,"[13, 5, 5]",two-tone,10,7,5,0.9456943787060486,"[13, 5, 5]",0.9456943787060486
229,"[13, 5, 4]",two-tone,10,7,5,0.8546572899396929,"[13, 5, 4]",0.8546572899396929
230,"[13, 5, 3]",two-tone,10,7,5,0.90890692012762,"[13, 5, 3]",0.90890692012762
231,"[13, 5, 2]",two-tone,1,1,1,0.8265258389304547,"[13, 5, 2]",0.8265258389304547
232,"[13, 4, 4]",two-tone,10,7,5,0.9355688972778422,"[13, 4, 4]",0.9355688972778422
233,"[13, 4, 3]",two-tone,10,7,5,0.8199605032506431,"[13, 4, 3]",0.8199605032506431
234,"[13, 4, 2]",two-tone,10,7,5,0.8436029565940254,"[13, 4, 2]",0.8436029565940254
235,"[13, 3, 3]",two-tone,10,7,5,0.942171693397845,"[13, 3, 3]",0.942171693397845
236,"[13, 3, 2]",two-tone,10,7,5,0.7494775498802814,"[13, 3, 2]",0.7494775498802814
237,"[13, 2, 2]",two-tone,10,7,5,0.8228352093264493,"[13, 2, 2]",0.8228352093264493
238,"[13, 13, 9]",two-tone,3,2,2,0.7123282385914392,"[13, 13, 9]",0.7123282385914392
239,"[13, 13, 8]",two-tone,8,6,4,0.7488940876019046,"[13, 13, 8]",0.7488940876019046
240,"[13, 13, 7]",two-tone,8,6,4,0.6958740225594069,"[13, 13, 7]",0.6958740225594069
241,"[13, 13, 6]",two-tone,16,11,8,0.8479427370375989,"[13, 13, 6]",0.8479427370375989
242,"[13, 13, 5]",two-tone,16,11,8,0.9132012203141896,"[13, 13, 5]",0.9132012203141896
243,"[13, 13, 4]",two-tone,16,11,8,0.9900343024977984,"[13, 13, 4]",0.9900343024977984
244,"[13, 13, 3]",two-tone,16,11,8,0.9917348710194216,"[13, 13, 3]",0.9917348710194216
245,"[13, 13, 2]",two-tone,16,11,8,0.9627952880700344,"[13, 13, 2]",0.9627952880700344
246,"[13, 13, 12]",two-tone,8,6,4,0.7253916981550147,"[13, 13, 12]",0.7253916981550147
247,"[13, 13, 11]",two-tone,8,6,4,0.785076166383902,"[13, 13, 11]",0.785076166383902
248,"[13, 13, 10]",two-tone,8,6,4,0.7864954772704822,"[13, 13, 10]",0.7864954772704822
249,"[13, 12, 9]",two-tone,1,1,1,1.6268482891467886,"[13, 12, 9]",1.6268482891467886
250,"[13, 12, 8]",two-tone,2,2,2,0.6675509796173591,"[13, 12, 8]",0.6675509796173591
251,"[13, 12, 7]",two-tone,2,2,2,0.5562470255846736,"[13, 12, 7]",0.5562470255846736
252,"[13, 12, 6]",two-tone,3,2,2,0.6626782801855324,"[13, 12, 6]",0.6626782801855324
253,"[13, 12, 5]",two-tone,3,2,2,0.6998855887462196,"[13, 12, 5]",0.6998855887462196
254,"[13, 12, 4]",two-tone,3,2,2,0.7143085102449647,"[13, 12, 4]",0.7143085102449647
255,"[13, 12, 3]",two-tone,3,2,2,0.6963229973757249,"[13, 12, 3]",0.6963229973757249
256,"[13, 12, 2]",two-tone,2,2,2,0.6923794027951771,"[13, 12, 2]",0.6923794027951771
257,"[13, 12, 12]",two-tone,8,6,4,0.845517542687427,"[13, 12, 12]",0.845517542687427
