,_flop,_board_type,_0b,_1b,_2b,_profit,rank1,flop,max_profit
74,"[7, 5, 3]",two-tone,1,1,1,0.929110397314734,7,"[7, 5, 3]",0.929110397314734
75,"[7, 5, 2]",two-tone,1,1,1,0.966582811883592,7,"[7, 5, 2]",0.966582811883592
76,"[7, 4, 4]",two-tone,10,7,5,0.9418035918027652,7,"[7, 4, 4]",0.9418035918027652
77,"[7, 4, 3]",two-tone,1,1,1,0.7986903649392134,7,"[7, 4, 3]",0.7986903649392134
78,"[7, 4, 2]",two-tone,1,1,1,0.9073830126907814,7,"[7, 4, 2]",0.9073830126907814
79,"[7, 3, 3]",two-tone,1,1,1,0.9023279900027829,7,"[7, 3, 3]",0.9023279900027829
80,"[7, 3, 2]",two-tone,1,1,1,0.9552562150783974,7,"[7, 3, 2]",0.9552562150783974
81,"[7, 2, 2]",two-tone,1,1,1,0.7447197315497807,7,"[7, 2, 2]",0.7447197315497807
82,"[6, 6, 5]",two-tone,1,1,1,1.0342698716260306,6,"[6, 6, 5]",1.0342698716260306
83,"[6, 6, 4]",two-tone,1,1,1,0.9480104768722474,6,"[6, 6, 4]",0.9480104768722474
84,"[6, 6, 3]",two-tone,1,1,1,0.8376816613809256,6,"[6, 6, 3]",0.8376816613809256
85,"[6, 6, 2]",two-tone,2,2,2,0.8044836169122033,6,"[6, 6, 2]",0.8044836169122033
86,"[6, 5, 5]",two-tone,1,1,1,0.9225201633598641,6,"[6, 5, 5]",0.9225201633598641
87,"[6, 5, 4]",two-tone,1,1,1,0.942370493602828,6,"[6, 5, 4]",0.942370493602828
88,"[6, 5, 3]",two-tone,1,1,1,0.9367259162518821,6,"[6, 5, 3]",0.9367259162518821
89,"[6, 5, 2]",two-tone,1,1,1,1.1121433391056024,6,"[6, 5, 2]",1.1121433391056024
90,"[6, 4, 4]",two-tone,8,6,4,0.8814344355832753,6,"[6, 4, 4]",0.8814344355832753
91,"[6, 4, 3]",two-tone,1,1,1,1.1299207530860855,6,"[6, 4, 3]",1.1299207530860855
92,"[6, 4, 2]",two-tone,1,1,1,0.8155634695056285,6,"[6, 4, 2]",0.8155634695056285
93,"[6, 3, 3]",two-tone,1,1,1,0.7355619669570721,6,"[6, 3, 3]",0.7355619669570721
94,"[6, 3, 2]",two-tone,2,2,2,0.925048234108941,6,"[6, 3, 2]",0.925048234108941
95,"[6, 2, 2]",two-tone,1,1,1,0.659451606741168,6,"[6, 2, 2]",0.659451606741168
96,"[5, 5, 4]",two-tone,1,1,1,0.9703244446978364,5,"[5, 5, 4]",0.9703244446978364
97,"[5, 5, 3]",two-tone,1,1,1,0.9008329476915145,5,"[5, 5, 3]",0.9008329476915145
98,"[5, 5, 2]",two-tone,1,1,1,0.7770434581842418,5,"[5, 5, 2]",0.7770434581842418
99,"[5, 4, 4]",two-tone,1,1,1,0.807447952714145,5,"[5, 4, 4]",0.807447952714145
100,"[5, 4, 3]",two-tone,1,1,1,0.8131902518324415,5,"[5, 4, 3]",0.8131902518324415
101,"[5, 4, 2]",two-tone,1,1,1,0.8633682189254236,5,"[5, 4, 2]",0.8633682189254236
102,"[5, 3, 3]",two-tone,1,1,1,0.7313575413258279,5,"[5, 3, 3]",0.7313575413258279
103,"[5, 3, 2]",two-tone,2,2,2,0.835175790896716,5,"[5, 3, 2]",0.835175790896716
